config_id,alpha,beta,gamma,ridge_lambda,ratio_estimator,clipping,candidate_pool_size,adaptive_gamma,ess_floor,cond_ref,gamma_ess_scale,gamma_cond_scale,pooled_gap_mean,pooled_p_value,pooled_test,pooled_n_pairs,stability_mse_mean,pooled_mse_mean,holm_adjusted_p,stability_beats_pooled,holm_significant
cfg_0136,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006760340852326584,0.004407676060891832,paired_t_test,15,0.13610116711302764,0.1428615079653542,1.0,True,False
cfg_0152,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006760336513142859,0.004407705747122717,paired_t_test,15,0.1361011710275601,0.14286150754070298,1.0,True,False
cfg_0308,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006607778299109234,0.07663168122176152,paired_t_test,15,0.15122873190097544,0.15783651020008466,1.0,True,False
cfg_0309,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006607778299109234,0.07663168122176152,paired_t_test,15,0.15122873190097544,0.15783651020008466,1.0,True,False
cfg_0292,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006607774345328687,0.07663184102258985,paired_t_test,15,0.15122873659416874,0.15783651093949744,1.0,True,False
cfg_0293,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006607774345328687,0.07663184102258985,paired_t_test,15,0.15122873659416874,0.15783651093949744,1.0,True,False
cfg_0057,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006569259341765454,0.005122377800915259,paired_t_test,15,0.1362922481989375,0.14286150754070298,1.0,True,False
cfg_0153,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006569259341765454,0.005122377800915259,paired_t_test,15,0.1362922481989375,0.14286150754070298,1.0,True,False
cfg_0280,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006569259341765454,0.005122377800915259,paired_t_test,15,0.1362922481989375,0.14286150754070298,1.0,True,False
cfg_0041,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0065692569125870666,0.005122413748404854,paired_t_test,15,0.13629225105276715,0.1428615079653542,1.0,True,False
cfg_0137,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0065692569125870666,0.005122413748404854,paired_t_test,15,0.13629225105276715,0.1428615079653542,1.0,True,False
cfg_0264,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0065692569125870666,0.005122413748404854,paired_t_test,15,0.13629225105276715,0.1428615079653542,1.0,True,False
cfg_0056,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0065157678559994445,0.003684678763375056,paired_t_test,15,0.1363457396847035,0.14286150754070298,1.0,True,False
cfg_0040,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006515761379537758,0.003684712176667053,paired_t_test,15,0.13634574658581647,0.1428615079653542,1.0,True,False
cfg_0316,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0063985478669806705,0.003182183852944538,paired_t_test,15,0.1367172160820765,0.14311576394905715,1.0,True,False
cfg_0317,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0063985478669806705,0.003182183852944538,paired_t_test,15,0.1367172160820765,0.14311576394905715,1.0,True,False
cfg_0300,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006398531959060808,0.0031822390724824913,paired_t_test,15,0.13671723240527894,0.1431157643643397,1.0,True,False
cfg_0301,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006398531959060808,0.0031822390724824913,paired_t_test,15,0.13671723240527894,0.1431157643643397,1.0,True,False
cfg_0265,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006295407453469979,0.0072307991262249875,paired_t_test,15,0.13656610051188425,0.1428615079653542,1.0,True,False
cfg_0361,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006295407453469979,0.0072307991262249875,paired_t_test,15,0.13656610051188425,0.1428615079653542,1.0,True,False
cfg_0281,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0062954063209082044,0.0072307879804801994,paired_t_test,15,0.13656610121979476,0.14286150754070298,1.0,True,False
cfg_0377,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0062954063209082044,0.0072307879804801994,paired_t_test,15,0.13656610121979476,0.14286150754070298,1.0,True,False
cfg_0268,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006241628719402494,0.004616961274916412,paired_t_test,15,0.13687413564493725,0.1431157643643397,1.0,True,False
cfg_0364,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006241628719402494,0.004616961274916412,paired_t_test,15,0.13687413564493725,0.1431157643643397,1.0,True,False
cfg_0365,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006241628719402494,0.004616961274916412,paired_t_test,15,0.13687413564493725,0.1431157643643397,1.0,True,False
cfg_0284,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006241625901283003,0.004617016707318658,paired_t_test,15,0.13687413804777415,0.14311576394905715,1.0,True,False
cfg_0380,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006241625901283003,0.004617016707318658,paired_t_test,15,0.13687413804777415,0.14311576394905715,1.0,True,False
cfg_0381,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006241625901283003,0.004617016707318658,paired_t_test,15,0.13687413804777415,0.14311576394905715,1.0,True,False
cfg_0312,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006158725743732585,0.005003740110589769,paired_t_test,15,0.13670278179697037,0.14286150754070298,1.0,True,False
cfg_0313,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006158725743732585,0.005003740110589769,paired_t_test,15,0.13670278179697037,0.14286150754070298,1.0,True,False
cfg_0296,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.006158713473556144,0.005003803628938582,paired_t_test,15,0.1367027944917981,0.1428615079653542,1.0,True,False
cfg_0297,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.006158713473556144,0.005003803628938582,paired_t_test,15,0.1367027944917981,0.1428615079653542,1.0,True,False
cfg_0220,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006136083739276967,0.004593198060284159,paired_t_test,15,0.13697968020978019,0.14311576394905715,1.0,True,False
cfg_0221,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006136083739276967,0.004593198060284159,paired_t_test,15,0.13697968020978019,0.14311576394905715,1.0,True,False
cfg_0204,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006136067273227685,0.004593278961362954,paired_t_test,15,0.13697969709111207,0.1431157643643397,1.0,True,False
cfg_0205,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006136067273227685,0.004593278961362954,paired_t_test,15,0.13697969709111207,0.1431157643643397,1.0,True,False
cfg_0212,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006073067699034597,0.08441564266393099,paired_t_test,15,0.15176344250105006,0.15783651020008466,1.0,True,False
cfg_0213,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006073067699034597,0.08441564266393099,paired_t_test,15,0.15176344250105006,0.15783651020008466,1.0,True,False
cfg_0196,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.006073062448545617,0.08441583763307967,paired_t_test,15,0.1517634484909518,0.15783651093949744,1.0,True,False
cfg_0197,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.006073062448545617,0.08441583763307967,paired_t_test,15,0.1517634484909518,0.15783651093949744,1.0,True,False
cfg_0172,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0060122691135052935,0.014266905543632415,paired_t_test,15,0.13710349525083446,0.1431157643643397,1.0,True,False
cfg_0188,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.00601225431616476,0.014267175835341568,paired_t_test,15,0.1371035096328924,0.14311576394905715,1.0,True,False
cfg_0073,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00600617895281709,0.00948904018785488,paired_t_test,15,0.13685532901253714,0.1428615079653542,1.0,True,False
cfg_0089,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0060061765344728785,0.009489044184052107,paired_t_test,15,0.1368553310062301,0.14286150754070298,1.0,True,False
cfg_0248,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005881447977210828,0.007107059424880166,paired_t_test,15,0.13698005956349216,0.14286150754070298,1.0,True,False
cfg_0249,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005881447977210828,0.007107059424880166,paired_t_test,15,0.13698005956349216,0.14286150754070298,1.0,True,False
cfg_0232,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005881434575784345,0.0071071604745692974,paired_t_test,15,0.13698007338956988,0.1428615079653542,1.0,True,False
cfg_0233,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005881434575784345,0.0071071604745692974,paired_t_test,15,0.13698007338956988,0.1428615079653542,1.0,True,False
cfg_0360,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005777327674155469,0.019608352127753817,paired_t_test,15,0.13708418029119876,0.1428615079653542,1.0,True,False
cfg_0376,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00577732234754003,0.01960848974101966,paired_t_test,15,0.13708418519316293,0.14286150754070298,1.0,True,False
cfg_0348,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.00563302805976605,0.010458105722575833,paired_t_test,15,0.1374827358892911,0.14311576394905715,1.0,True,False
cfg_0349,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.00563302805976605,0.010458105722575833,paired_t_test,15,0.1374827358892911,0.14311576394905715,1.0,True,False
cfg_0332,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.005633017318823834,0.010458172691809745,paired_t_test,15,0.1374827470455159,0.1431157643643397,1.0,True,False
cfg_0333,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.005633017318823834,0.010458172691809745,paired_t_test,15,0.1374827470455159,0.1431157643643397,1.0,True,False
cfg_0216,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005349373435396167,0.015817091869853077,paired_t_test,15,0.1375121341053068,0.14286150754070298,1.0,True,False
cfg_0217,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005349373435396167,0.015817091869853077,paired_t_test,15,0.1375121341053068,0.14286150754070298,1.0,True,False
cfg_0344,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005349373435396167,0.015817091869853077,paired_t_test,15,0.1375121341053068,0.14286150754070298,1.0,True,False
cfg_0345,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005349373435396167,0.015817091869853077,paired_t_test,15,0.1375121341053068,0.14286150754070298,1.0,True,False
cfg_0200,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005349357773949649,0.015817340078291955,paired_t_test,15,0.1375121501914046,0.1428615079653542,1.0,True,False
cfg_0201,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005349357773949649,0.015817340078291955,paired_t_test,15,0.1375121501914046,0.1428615079653542,1.0,True,False
cfg_0328,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.005349357773949649,0.015817340078291955,paired_t_test,15,0.1375121501914046,0.1428615079653542,1.0,True,False
cfg_0329,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.005349357773949649,0.015817340078291955,paired_t_test,15,0.1375121501914046,0.1428615079653542,1.0,True,False
cfg_0192,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00017885882046975166,0.5548095703125,paired_wilcoxon,15,0.18369352859615257,0.18387238741662232,1.0,True,False
cfg_0193,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00017885882046975166,0.5548095703125,paired_wilcoxon,15,0.18369352859615257,0.18387238741662232,1.0,True,False
cfg_0208,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00017883248781862536,0.5548095703125,paired_wilcoxon,15,0.18369355258394648,0.18387238507176515,1.0,True,False
cfg_0209,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00017883248781862536,0.5548095703125,paired_wilcoxon,15,0.18369355258394648,0.18387238507176515,1.0,True,False
cfg_0288,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0005997787480804669,0.5119473165143307,paired_t_test,15,0.1844721661647028,0.18387238741662232,1.0,False,False
cfg_0289,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0005997787480804669,0.5119473165143307,paired_t_test,15,0.1844721661647028,0.18387238741662232,1.0,False,False
cfg_0304,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0005998077357543355,0.5119478936277614,paired_t_test,15,0.18447219280751945,0.18387238507176515,1.0,False,False
cfg_0305,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0005998077357543355,0.5119478936277614,paired_t_test,15,0.18447219280751945,0.18387238507176515,1.0,False,False
cfg_0138,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0009250414856690305,0.834869384765625,paired_wilcoxon,15,0.13562500539147374,0.13469996390580474,1.0,False,False
cfg_0154,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0009250423639360614,0.834869384765625,paired_wilcoxon,15,0.13562500609285658,0.13469996372892054,1.0,False,False
cfg_0155,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0009742323396048862,0.834869384765625,paired_wilcoxon,15,0.1356741960685254,0.13469996372892054,1.0,False,False
cfg_0139,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0009742325132567481,0.834869384765625,paired_wilcoxon,15,0.13567419641906145,0.13469996390580474,1.0,False,False
cfg_0058,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0015296197998616418,0.670857919683933,paired_t_test,15,0.1362295835287822,0.13469996372892054,1.0,False,False
cfg_0059,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0015296197998616418,0.670857919683933,paired_t_test,15,0.1362295835287822,0.13469996372892054,1.0,False,False
cfg_0042,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0015296302256427982,0.6708587540130648,paired_t_test,15,0.1362295941314475,0.13469996390580474,1.0,False,False
cfg_0043,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0015296302256427982,0.6708587540130648,paired_t_test,15,0.1362295941314475,0.13469996390580474,1.0,False,False
cfg_0158,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.001716519559142697,0.6983456914491837,paired_t_test,15,0.13640737124550692,0.13469085168636424,1.0,False,False
cfg_0159,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.001716519559142697,0.6983456914491837,paired_t_test,15,0.13640737124550692,0.13469085168636424,1.0,False,False
cfg_0142,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0017165324752308594,0.6983466683646811,paired_t_test,15,0.13640738434160787,0.134690851866377,1.0,False,False
cfg_0143,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0017165324752308594,0.6983466683646811,paired_t_test,15,0.13640738434160787,0.134690851866377,1.0,False,False
cfg_0225,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0020248798152756003,0.09381103515625,paired_wilcoxon,15,0.18589726723189795,0.18387238741662232,1.0,False,False
cfg_0321,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0020248798152756003,0.09381103515625,paired_wilcoxon,15,0.18589726723189795,0.18387238741662232,1.0,False,False
cfg_0241,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.002024915385346071,0.09381103515625,paired_wilcoxon,15,0.1858973004571112,0.18387238507176515,1.0,False,False
cfg_0337,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.002024915385346071,0.09381103515625,paired_wilcoxon,15,0.1858973004571112,0.18387238507176515,1.0,False,False
cfg_0122,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.002189709349490263,0.729852668186447,paired_t_test,15,0.1368896730784108,0.13469996372892054,1.0,False,False
cfg_0123,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.002189709349490263,0.729852668186447,paired_t_test,15,0.1368896730784108,0.13469996372892054,1.0,False,False
cfg_0106,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0021897249669622604,0.7298537763695959,paired_t_test,15,0.13688968887276695,0.13469996390580474,1.0,False,False
cfg_0107,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0021897249669622604,0.7298537763695959,paired_t_test,15,0.13688968887276695,0.13469996390580474,1.0,False,False
cfg_0022,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.002222811526651334,0.861572265625,paired_wilcoxon,15,0.15433204503856357,0.15210923351191227,1.0,False,False
cfg_0023,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.002222811526651334,0.861572265625,paired_wilcoxon,15,0.15433204503856357,0.15210923351191227,1.0,False,False
cfg_0006,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0022228227701860726,0.861572265625,paired_wilcoxon,15,0.15433205677531672,0.15210923400513063,1.0,False,False
cfg_0007,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0022228227701860726,0.861572265625,paired_wilcoxon,15,0.15433205677531672,0.15210923400513063,1.0,False,False
cfg_0126,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0023001432821458485,0.7486657200991143,paired_t_test,15,0.13699099496851008,0.13469085168636424,1.0,False,False
cfg_0127,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0023001432821458485,0.7486657200991143,paired_t_test,15,0.13699099496851008,0.13469085168636424,1.0,False,False
cfg_0110,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0023001630925381664,0.7486671283630663,paired_t_test,15,0.13699101495891516,0.134690851866377,1.0,False,False
cfg_0111,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0023001630925381664,0.7486671283630663,paired_t_test,15,0.13699101495891516,0.134690851866377,1.0,False,False
cfg_0033,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0025430940063428885,0.09381103515625,paired_wilcoxon,15,0.18641548142296524,0.18387238741662232,1.0,False,False
cfg_0129,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0025430940063428885,0.09381103515625,paired_wilcoxon,15,0.18641548142296524,0.18387238741662232,1.0,False,False
cfg_0049,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.002543129690806097,0.09381103515625,paired_wilcoxon,15,0.18641551476257118,0.18387238507176515,1.0,False,False
cfg_0145,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.002543129690806097,0.09381103515625,paired_wilcoxon,15,0.18641551476257118,0.18387238507176515,1.0,False,False
cfg_0064,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0065,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0160,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0161,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0256,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0257,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0352,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0353,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026473986874305335,0.09381103515625,paired_wilcoxon,15,0.18651978610405287,0.18387238741662232,1.0,False,False
cfg_0080,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0081,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0176,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0177,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0272,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0273,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0368,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0369,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0026474379181229543,0.09381103515625,paired_wilcoxon,15,0.18651982298988803,0.18387238507176515,1.0,False,False
cfg_0063,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0031318606419024437,0.7892940587465488,paired_t_test,15,0.13782271232826668,0.13469085168636424,1.0,False,False
cfg_0047,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.003131873781072669,0.7892946584264192,paired_t_test,15,0.13782272564744968,0.134690851866377,1.0,False,False
cfg_0026,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0032004023542248437,0.7898912997060438,paired_t_test,15,0.13790036608314538,0.13469996372892054,1.0,False,False
cfg_0027,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0032004023542248437,0.7898912997060438,paired_t_test,15,0.13790036608314538,0.13469996372892054,1.0,False,False
